pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
ST,2024-07-04,85.0,-2.19,5.34,"Holderman, Colin",575929,670059,strikeout,swinging_strike,,,,,14,Willson Contreras strikes out swinging.,R,R,R,PIT,STL,S,2,,0,2,2024,0.96,0.32,1.1599429170306874,2.1742371507161966,,,,0,9,Top,,,,,,,5.917903456532397,-123.82433069322184,-1.798004455672325,8.841437414336708,23.34637257715136,-28.70274009824357,3.46,1.59,,,,85.1,2669,6.2,745484,663698,642133,693304,663647,665833,668804,669261,656582,54.33,,0.0,0.0,1,0,0,,59,3,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,82,0.035,-0.163,78.1,9.0,3.64945332,,0.163,,0,0,0.523,0.477,28,32,29,32,1,3,1,1,3,1,2.81,-0.96,-0.96,23.6,20.40935481917485,-23.403136718876148,28.009155853316702,48.186867873890336,41.82564124931263
ST,2024-07-04,85.4,-2.29,5.29,"Holderman, Colin",575929,670059,,swinging_strike,,,,,14,,R,R,R,PIT,STL,S,,,0,1,2024,0.8,0.38,1.136905731001857,1.9965859791640912,,,,0,9,Top,,,,,,,6.466734096977481,-124.42214858046044,-2.3155684431519274,7.284467970352535,22.11851102454357,-28.003478652244254,3.46,1.59,,,,86.2,2740,6.5,745484,663698,642133,693304,663647,665833,668804,669261,656582,54.04,,,,,,,,59,2,Sweeper,1,1,1,1,1,1,1,1,Standard,Standard,91,0.014,-0.054,77.8,9.1,3.19948206,,0.054,,0,0,0.509,0.491,28,32,29,32,1,3,1,1,3,1,2.71,-0.8,-0.8,22.8,21.06587020556441,-23.34896487429522,28.34482524917211,49.1796988072297,38.84111477518586
FC,2024-07-04,93.2,-1.97,5.61,"Holderman, Colin",575929,670059,,foul,,,,,3,,R,R,R,PIT,STL,S,,,0,0,2024,0.15,0.66,0.4437735808223492,3.3723575256562803,,,,0,9,Top,,,,,,,5.882905366955963,-135.7889887408864,-1.5150124042919448,0.8189168110891586,25.583374411784888,-23.85924729591737,3.46,1.59,233,80.6,36,94.1,2459,6.4,745484,663698,642133,693304,663647,665833,668804,669261,656582,54.07,,,,,,,,59,1,Cutter,1,1,1,1,1,1,1,1,Standard,Standard,209,0.009,-0.037,74.2,8.4,,,0.037,88.0,0,0,0.5,0.5,28,32,29,32,1,3,1,1,3,1,1.93,-0.15,-0.15,30.9,14.725352643214148,-13.167621036370898,25.635424088309083,41.55613363581807,27.9304965350367
FF,2024-07-04,92.1,-1.68,5.85,"Kittredge, Andrew",668804,552640,strikeout,swinging_strike,,,,,11,Bryan Reynolds strikes out swinging.,R,L,R,PIT,STL,S,2,,3,2,2024,0.19,0.83,-0.5719134944687736,3.399927669312037,,669261,641943,2,8,Bot,,,,,,,2.4126489362064354,-134.24934376210652,-2.302540043480356,1.9101870024827017,24.5513838011897,-21.820189154544536,3.07,1.53,,,,93.7,2493,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.71,,0.0,0.0,1,0,0,,58,11,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,187,-0.098,-0.298,69.3,5.9,0.7314975,,0.298,,0,0,0.598,0.598,34,29,34,29,1,3,1,1,4,1,1.82,-0.19,0.19,45.2,10.309451133089304,13.06582499963686,29.63836273396073,42.54567680821912,19.497918980089004
SL,2024-07-04,86.9,-1.63,5.73,"Kittredge, Andrew",668804,552640,,foul,,,,,7,,R,L,R,PIT,STL,S,,,3,2,2024,0.49,-0.43,-0.3306213888079347,1.4721150889289976,,669261,641943,2,8,Bot,,,,,,,2.1378063257575506,-126.6615255374396,-3.239080946158296,4.855981198055073,23.811573427245065,-36.41026606416615,3.07,1.53,,,,88.5,2660,7.0,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.49,,,,,,,,58,10,Slider,1,1,1,1,1,1,1,1,Standard,Standard,97,0.0,0.0,71.8,7.9,,,0.0,,0,0,0.598,0.598,34,29,34,29,1,3,1,1,4,1,3.42,-0.49,0.49,41.9,27.64875902711696,-17.684490575421414,36.58523729700733,39.87749225977953,40.074488900521104
FF,2024-07-04,93.5,-1.61,5.78,"Kittredge, Andrew",668804,552640,,foul,,,,,1,,R,L,R,PIT,STL,S,,,3,2,2024,0.19,1.04,-0.6833523661016814,3.079180503081303,,669261,641943,2,8,Bot,,,,,,,1.9991788906935,-136.27821731303783,-3.635812987187272,2.044871633917864,25.993860169941254,-18.559967415822506,3.07,1.53,,,,95.1,2490,6.9,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.64,,,,,,,,58,9,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,185,0.0,0.0,69.0,5.8,,,0.0,,0,0,0.598,0.598,34,29,34,29,1,3,1,1,4,1,1.53,-0.19,0.19,39.8,2.2444438849638946,15.693911968684928,27.72259333142688,43.509723261713326,18.478510096080647
SL,2024-07-04,87.3,-1.67,5.7,"Kittredge, Andrew",668804,552640,,foul,,,,,4,,R,L,R,PIT,STL,S,,,3,2,2024,0.62,0.06,-0.4861777394893987,2.424856247304443,,669261,641943,2,8,Bot,,,,,,,1.609527882822406,-127.33218394659792,-1.9558764677223528,6.514567864191586,22.94538824804596,-31.392268629854257,3.07,1.53,,,,89.1,2423,7.0,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.52,,,,,,,,58,8,Slider,1,1,1,1,1,1,1,1,Standard,Standard,102,0.0,0.0,71.7,6.7,,,0.0,,0,0,0.598,0.598,34,29,34,29,1,3,1,1,4,1,2.89,-0.62,0.62,37.3,9.311881724942802,2.816736127380155,33.96965474473989,41.83032670331392,25.671856430916115
SI,2024-07-04,95.0,-1.79,5.58,"Kittredge, Andrew",668804,552640,,foul,,,,,4,,R,L,R,PIT,STL,S,,,3,2,2024,-1.22,0.76,-0.5821494622302452,2.492272027346604,,669261,641943,2,8,Bot,,,,,,,5.950034971563831,-138.32937236033024,-4.218726485852688,-17.006722458042834,29.061216580454847,-21.62250645975131,3.07,1.53,113,82.4,7,96.1,2101,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.76,,,,,,,,58,7,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,209,0.0,0.0,71.1,6.3,,,0.0,88.0,0,0,0.598,0.598,34,29,34,29,1,3,1,1,4,1,1.75,1.22,-1.22,36.8,10.488879609358513,4.409407075535641,39.503394574558754,42.55703373830222,27.377132662667805
FF,2024-07-04,92.9,-1.6,5.79,"Kittredge, Andrew",668804,552640,,ball,,,,,12,,R,L,R,PIT,STL,B,,,2,2,2024,0.45,0.93,1.082498080785715,3.643782247836057,,669261,641943,2,8,Bot,,,,,,,5.9551017730197175,-135.2716842293014,-1.80709129178026,4.300883183238388,27.599008684625066,-20.558775895871435,2.90688629385885,1.40759863774576,,,,94.2,2522,6.9,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.61,,,,,,,,58,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,185,0.021,0.093,,,,,-0.093,,0,0,0.577,0.577,34,29,34,29,1,3,1,1,4,1,1.7,-0.45,0.45,48.5,,,,,
SI,2024-07-04,93.8,-1.66,5.62,"Kittredge, Andrew",668804,552640,,ball,,,,,13,,R,L,R,PIT,STL,B,,,1,2,2024,-1.09,0.68,-1.781703535742844,2.104932139209443,,669261,641943,2,8,Bot,,,,,,,2.1287721798486823,-136.53598633960945,-4.919299617626729,-14.110805344304364,30.146562808236062,-22.78690486394449,2.94765881982426,1.44839379451765,,,,95.0,2109,7.0,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.52,,,,,,,,58,5,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,195,0.013,0.016,,,,,-0.016,,0,0,0.564,0.564,34,29,34,29,1,3,1,1,4,1,1.91,1.09,-1.09,38.0,,,,,
SL,2024-07-04,86.3,-1.76,5.69,"Kittredge, Andrew",668804,552640,,foul,,,,,8,,R,L,R,PIT,STL,S,,,1,2,2024,0.56,-0.18,-0.0761369034213231,1.594147660694135,,669261,641943,2,8,Bot,,,,,,,2.899112698310444,-125.68591047190976,-3.2020952698667737,5.378230662211379,23.99277288084394,-33.70347217765299,3.07,1.53,14,81.9,-6,87.2,2450,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.79,,,,,,,,58,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,102,0.0,0.0,72.2,7.6,,,0.0,88.0,0,0,0.564,0.564,34,29,34,29,1,3,1,1,4,1,3.22,-0.56,0.56,42.8,22.55312602572943,-9.892917596943104,41.73684058418856,37.56354813983194,38.46118827457228
SL,2024-07-04,87.5,-1.79,5.64,"Kittredge, Andrew",668804,552640,,blocked_ball,,,,,13,,R,L,R,PIT,STL,B,,,0,2,2024,0.36,-0.12,-0.1691552885684804,0.1447943708155095,,669261,641943,2,8,Bot,,,,,,,3.1965792978789307,-127.2826762493779,-6.925400934175568,3.261464748933864,24.875258031164652,-32.32970696033669,2.90685693153242,1.53000014331156,,,,88.3,2544,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.78,,,,,,,,58,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,100,0.009,0.003,,,,,-0.003,,0,0,0.555,0.555,34,29,34,29,1,3,1,1,4,1,3.09,-0.36,0.36,37.8,,,,,
FF,2024-07-04,91.8,-1.7,5.84,"Kittredge, Andrew",668804,552640,,swinging_strike,,,,,12,,R,L,R,PIT,STL,S,,,0,1,2024,0.32,0.79,0.0364282361459619,3.7619665018263495,,669261,641943,2,8,Bot,,,,,,,3.7206004959007215,-133.77613481517764,-1.1620183485552846,3.1314524099328884,27.721248656455405,-22.65890665954604,3.07,1.53,,,,92.8,2482,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.79,,,,,,,,58,2,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,181,-0.022,-0.046,66.9,5.5,3.690378768,,0.046,,0,0,0.577,0.577,34,29,34,29,1,3,1,1,4,1,1.9,-0.32,0.32,43.9,4.097983758717956,20.190339963770047,37.07954724037828,36.12218619209849,16.605412780030605
SL,2024-07-04,87.4,-1.75,5.72,"Kittredge, Andrew",668804,552640,,called_strike,,,,,7,,R,L,R,PIT,STL,S,,,0,0,2024,0.35,-0.11,-0.2963518704239172,1.563215979389616,,669261,641943,2,8,Bot,,,,,,,2.789157034180497,-127.29472077983776,-3.734096669323533,3.330282642536198,23.64927729850926,-32.82242746977899,2.94767131799892,1.53000136270873,,,,88.4,2435,6.6,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.87,,,,,,,,58,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,121,-0.014,-0.048,,,,,0.048,,0,0,0.591,0.591,34,29,34,29,1,3,1,1,4,1,3.06,-0.35,0.35,39.3,,,,,
FF,2024-07-04,93.4,-1.56,5.77,"Kittredge, Andrew",457705,552640,strikeout,swinging_strike,,,,,11,Andrew McCutchen strikes out swinging.,R,R,R,PIT,STL,S,2,,3,2,2024,0.11,1.0,-0.0183152251206405,3.690561310722124,,669261,641943,1,8,Bot,,,,,,,3.7914778182766513,-136.08527158308965,-1.881063902930756,0.6399097627461154,26.93454493759941,-19.53357017592451,3.46,1.68,,,,95.1,2479,7.0,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.51,,0.0,0.0,1,0,0,,57,8,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,182,-0.098,-0.299,38.8,5.6,0.594868668,,0.299,,0,0,0.689,0.689,34,37,34,38,1,3,1,1,4,2,1.59,-0.11,-0.11,44.3,6.863984900591368,28.34270380098651,28.32091702434949,36.97106839980292,7.93165382114606
FF,2024-07-04,93.2,-1.76,5.78,"Kittredge, Andrew",457705,552640,,ball,,,,,11,,R,R,R,PIT,STL,B,,,2,2,2024,-0.53,1.0,-0.7223680103640313,4.056614855550014,,669261,641943,1,8,Bot,,,,,,,3.860422922129274,-135.7211490136246,-0.8697404886773439,-7.3290083326147375,28.97826686419692,-19.86309715959847,3.37883348857915,1.68000146336324,,,,94.3,2151,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.68,,,,,,,,57,7,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,200,0.028,0.086,,,,,-0.086,,0,0,0.661,0.661,34,37,34,38,1,3,1,1,4,2,1.62,0.53,0.53,41.2,,,,,
SL,2024-07-04,85.4,-1.67,5.77,"Kittredge, Andrew",457705,552640,,foul,,,,,8,,R,R,R,PIT,STL,S,,,2,2,2024,0.59,-0.57,-0.033944731924433,2.066414998191441,,669261,641943,1,8,Bot,,,,,,,2.690107088673137,-124.40417823530018,-1.351642607862496,5.675139241556363,23.04827358707366,-38.03369315777506,3.46,1.68,7,91.7,-16,86.2,2638,6.6,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.94,,,,,,,,57,6,Slider,1,1,1,1,1,1,1,1,Standard,Standard,91,0.0,0.0,61.7,8.5,,,0.0,91.7,0,0,0.661,0.661,34,37,34,38,1,3,1,1,4,2,3.67,-0.59,-0.59,44.0,20.028806449757575,-25.74904968290912,30.45310259073937,35.87389686821284,38.69512887152239
SI,2024-07-04,94.5,-1.77,5.61,"Kittredge, Andrew",457705,552640,,ball,,,,,13,,R,R,R,PIT,STL,B,,,1,2,2024,-1.03,0.82,-1.366747047924925,2.4132586798631195,,669261,641943,1,8,Bot,,,,,,,3.373979393054124,-137.66504326747022,-4.548370754397526,-13.819001684738057,28.857435840926225,-20.97913671156383,3.41942187057955,1.67999984733352,,,,95.7,2296,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.7,,,,,,,,57,5,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,207,0.013,0.035,,,,,-0.035,,0,0,0.648,0.648,34,37,34,38,1,3,1,1,4,2,1.72,1.03,1.03,33.8,,,,,
FF,2024-07-04,93.7,-1.51,5.86,"Kittredge, Andrew",457705,552640,,foul,,,,,3,,R,R,R,PIT,STL,S,,,1,2,2024,0.11,1.01,0.6226315078855397,3.3062226065149165,,669261,641943,1,8,Bot,,,,,,,5.308529040507069,-136.53899319131455,-3.185363656530469,0.3347656476747074,27.532408452863727,-18.97502821581376,3.46,1.68,199,80.7,63,95.1,2476,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.69,,,,,,,,57,4,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,176,0.0,0.0,68.1,7.2,,,0.0,88.0,0,0,0.648,0.648,34,37,34,38,1,3,1,1,4,2,1.56,-0.11,-0.11,42.0,12.894844405965728,6.018029903035738,25.825675997846812,44.50831353462373,22.864036927708952
SL,2024-07-04,88.4,-1.68,5.83,"Kittredge, Andrew",457705,552640,,ball,,,,,14,,R,R,R,PIT,STL,B,,,0,2,2024,0.47,-0.11,0.8290184547620687,1.171139530622486,,669261,641943,1,8,Bot,,,,,,,5.17593973399366,-128.5993242594048,-5.085033637817473,4.193038323377071,26.130129681854942,-32.57578749216957,3.41941172086763,1.67999991092944,,,,89.3,2572,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.68,,,,,,,,57,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,106,0.008,0.022,,,,,-0.022,,0,0,0.64,0.64,34,37,34,38,1,3,1,1,4,2,3.02,-0.47,-0.47,44.3,,,,,
SI,2024-07-04,95.1,-1.73,5.65,"Kittredge, Andrew",457705,552640,,called_strike,,,,,8,,R,R,R,PIT,STL,S,,,0,1,2024,-1.2,0.73,-0.2202523077956113,2.1262707015815714,,669261,641943,1,8,Bot,,,,,,,6.74009615388547,-138.2034060366559,-5.225281434472017,-16.928348862749743,33.88239537172171,-21.79998600620676,3.41940083471363,1.67999852507614,,,,95.8,2248,7.0,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.5,,,,,,,,57,2,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,210,-0.021,-0.048,,,,,0.048,,0,0,0.661,0.661,34,37,34,38,1,3,1,1,4,2,1.82,1.2,1.2,40.6,,,,,
SL,2024-07-04,87.3,-1.82,5.82,"Kittredge, Andrew",457705,552640,,called_strike,,,,,2,,R,R,R,PIT,STL,S,,,0,0,2024,0.5,-0.01,0.1096029163821143,2.944588987602325,,669261,641943,1,8,Bot,,,,,,,3.671113723126045,-127.12780742761738,-0.7301667674017833,4.63079826120267,26.27631686644183,-32.3966408270425,3.37883433823675,1.72061023288659,,,,88.3,2545,6.9,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.62,,,,,,,,57,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,96,-0.012,-0.039,,,,,0.039,,0,0,0.673,0.673,34,37,34,38,1,3,1,1,4,2,3.0,-0.5,-0.5,44.2,,,,,
SI,2024-07-04,95.3,-1.78,5.73,"Kittredge, Andrew",641943,552640,walk,ball,,,,,13,Joshua Palacios walks.,R,L,R,PIT,STL,B,,,3,2,2024,-0.96,0.8,-0.93527210880253,1.6759875569990432,,669261,,1,8,Bot,,,,,,,4.41429645077772,-138.4873361493372,-6.793804124419329,-13.37343307826018,34.01970604531629,-20.46366523333385,3.63133093590815,1.76088470192399,,,,95.4,2189,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.83,,0.689131,0.7,1,0,0,,56,7,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,204,0.014,0.21,,,,,-0.21,,0,0,0.659,0.659,34,28,34,29,1,0,1,,4,1,1.73,0.96,-0.96,36.9,,,,,
FF,2024-07-04,94.3,-1.68,5.93,"Kittredge, Andrew",641943,552640,,foul,,,,,12,,R,L,R,PIT,STL,S,,,3,2,2024,0.29,1.16,0.5316804222156055,3.787795256686458,,669261,,1,8,Bot,,,,,,,5.173017851522651,-137.31009293171692,-2.4781029311543525,2.48664936460498,30.326762430798595,-17.14923593439314,3.43,1.64,147,79.5,11,95.5,2498,6.9,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.57,,,,,,,,56,6,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,194,0.0,0.0,60.2,5.3,,,0.0,88.0,0,0,0.659,0.659,34,28,34,29,1,0,1,,4,1,1.4,-0.29,0.29,42.2,-1.892102537990216,32.94899338397125,21.234759504600245,32.25677891995648,9.790405980621752
SL,2024-07-04,89.0,-1.8,5.79,"Kittredge, Andrew",641943,552640,,blocked_ball,,,,,14,,R,L,R,PIT,STL,B,,,2,2,2024,0.56,0.11,0.4812380487195365,0.6656036259852796,,669261,,1,8,Bot,,,,,,,4.463941445894255,-129.5976783304591,-6.901654228410208,5.540567287966349,23.94871176583983,-29.84933819264501,3.55273204306818,1.76281630166956,,,,90.4,2584,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.67,,,,,,,,56,5,Slider,1,1,1,1,1,1,1,1,Standard,Standard,113,0.014,0.074,,,,,-0.074,,0,0,0.645,0.645,34,28,34,29,1,0,1,,4,1,2.74,-0.56,0.56,39.8,,,,,
SL,2024-07-04,87.9,-1.72,5.8,"Kittredge, Andrew",641943,552640,,ball,,,,,14,,R,L,R,PIT,STL,B,,,1,2,2024,0.44,-0.08,2.132926435204092,0.7896679993662992,,669261,,1,8,Bot,,,,,,,8.484406648365683,-127.74041398528826,-5.943497926456155,3.3001290501996814,23.94791019703586,-32.14064513219157,3.67372252983587,1.68064807671593,,,,88.9,2572,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.73,,,,,,,,56,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,101,0.011,0.018,,,,,-0.018,,0,0,0.634,0.634,34,28,34,29,1,0,1,,4,1,3.02,-0.44,0.44,40.2,,,,,
FF,2024-07-04,93.6,-1.69,5.81,"Kittredge, Andrew",641943,552640,,called_strike,,,,,9,,R,L,R,PIT,STL,S,,,1,1,2024,-0.09,1.12,0.7747288722115053,2.196897506414831,,669261,,1,8,Bot,,,,,,,6.6487316421771805,-136.14777392218056,-6.125241639777915,-2.602755513426679,29.90581878056099,-17.08826937286594,3.55185024556821,1.68064629798194,,,,94.9,2471,7.0,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.45,,,,,,,,56,3,4-Seam Fastball,1,1,1,1,1,1,1,1,Standard,Standard,210,-0.018,-0.062,,,,,0.062,,0,0,0.652,0.652,34,28,34,29,1,0,1,,4,1,1.48,0.09,-0.09,40.5,,,,,
SL,2024-07-04,87.9,-1.64,5.77,"Kittredge, Andrew",641943,552640,,swinging_strike,,,,,14,,R,L,R,PIT,STL,S,,,1,0,2024,0.44,-0.04,0.8929929524100682,1.234936067212252,,669261,,1,8,Bot,,,,,,,5.305855390069694,-128.01032635357055,-4.879601613967468,3.807508930402199,25.16447020188763,-31.81611097620157,3.43,1.64,,,,89.2,2680,7.0,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.54,,,,,,,,56,2,Slider,1,1,1,1,1,1,1,1,Standard,Standard,111,-0.006,-0.043,71.9,8.2,1.081561164,,0.043,,0,0,0.658,0.658,34,28,34,29,1,0,1,,4,1,2.97,-0.44,0.44,40.0,11.772187885581694,-25.70342780928805,35.253376492088314,30.35405612331297,33.05009989971609
SL,2024-07-04,87.2,-1.78,5.77,"Kittredge, Andrew",641943,552640,,ball,,,,,14,,R,L,R,PIT,STL,B,,,0,0,2024,0.47,0.01,0.1170691534724935,1.4140719442953067,,669261,,1,8,Bot,,,,,,,3.65109213063156,-126.98795906763056,-4.41062749800181,4.404889716605292,25.335631351962643,-31.34980118671512,3.59251923512351,1.63999938326004,,,,88.6,2631,7.1,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.44,,,,,,,,56,1,Slider,1,1,1,1,1,1,1,1,Standard,Standard,115,0.002,0.027,,,,,-0.027,,0,0,0.656,0.656,34,28,34,29,1,0,1,,4,1,2.97,-0.47,0.47,43.3,,,,,
SI,2024-07-04,94.8,-1.79,5.72,"Kittredge, Andrew",669261,552640,double,hit_into_play,,,,,5,Jack Suwinski hits a ground-rule double (7) on a fly ball to left-center field.,R,L,R,PIT,STL,X,,fly_ball,1,0,2024,-1.26,0.95,-0.0137014221331133,2.412080564961424,,,,1,8,Bot,82.88,45.85,,,,,7.542136790347809,-137.85953722208174,-5.182848135002112,-17.72156192761674,28.163452000973276,-19.032747850445137,3.6,1.69,392,99.9,30,96.0,2264,6.8,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.65,0.514,0.9947631578947372,1.25,1,1,1,6,55,2,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,213,0.089,0.618,77.0,7.0,,1.94,-0.618,99.9,0,0,0.567,0.567,34,25,34,26,1,2,1,1,4,1,1.57,1.26,-1.26,35.3,5.893021505753073,2.5808213952381007,34.64059764991255,36.90994787554263,29.2244796052976
SI,2024-07-04,94.8,-1.81,5.73,"Kittredge, Andrew",669261,552640,,ball,,,,,13,,R,L,R,PIT,STL,B,,,0,0,2024,-1.13,0.96,-0.5437906972802908,1.5624203151213922,,,,1,8,Bot,,,,,,,5.859865024718207,-137.8882949771304,-7.428102559009621,-15.655653065096873,28.763302639052043,-18.53791729098013,3.72243457403111,1.77168495071606,,,,95.6,2395,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.84,,,,,,,,55,1,Sinker,1,1,1,1,1,1,1,1,Infield shade,Standard,214,0.005,0.039,,,,,-0.039,,0,0,0.562,0.562,34,25,34,26,1,2,1,1,4,1,1.57,1.13,-1.13,40.8,,,,,
SL,2024-07-04,86.5,-1.49,5.86,"Kittredge, Andrew",663647,552640,strikeout,swinging_strike,,,,,14,Ke'Bryan Hayes strikes out swinging.,R,R,R,PIT,STL,S,2,,1,2,2024,0.57,-0.12,1.229317131120668,1.146516759513064,,,,0,8,Bot,,,,,,,5.395391937753407,-125.8583345085681,-4.811592179880092,4.923186049588814,25.60652908923609,-32.682483840914095,3.24,1.5,,,,87.4,2730,6.9,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.64,,0.0,0.0,1,0,0,,54,4,Slider,1,1,1,1,1,1,1,1,Standard,Standard,100,-0.032,-0.186,68.3,8.3,9.382223736,,0.186,,0,0,0.594,0.594,34,27,34,27,1,2,1,1,4,1,3.17,-0.57,-0.57,44.5,18.096968550645403,-26.526647681161982,24.950866881220755,49.02604243991711,53.64018202262145
SL,2024-07-04,87.5,-1.57,5.88,"Kittredge, Andrew",663647,552640,,swinging_strike,,,,,6,,R,R,R,PIT,STL,S,,,1,1,2024,0.62,0.03,0.6595584426472039,2.6098099232653205,,,,0,8,Bot,,,,,,,4.13996444874428,-127.5245443359218,-1.9131577323473388,6.055012580131883,23.410539121972988,-31.652903202072583,3.24,1.5,,,,88.6,2688,6.7,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.84,,,,,,,,54,3,Slider,1,1,1,1,1,1,1,1,Standard,Standard,131,-0.012,-0.056,68.1,6.3,0.1,,0.056,,0,0,0.606,0.606,34,27,34,27,1,2,1,1,4,1,2.91,-0.62,-0.62,45.1,0.528199740346139,25.834959973490488,22.21148259888938,44.7155664295336,21.883959045392853
SI,2024-07-04,92.8,-1.61,5.76,"Kittredge, Andrew",663647,552640,,called_strike,,,,,6,,R,R,R,PIT,STL,S,,,1,0,2024,-1.35,0.78,0.4777628493297476,2.292731949789936,,,,0,8,Bot,,,,,,,8.411472784409936,-134.96625173717524,-4.910100240252598,-18.255996316221808,26.43427635984952,-21.71358028666336,3.28069311609379,1.54071791653659,,,,94.5,2212,7.1,745484,686780,502671,665877,571448,691026,680977,666185,676475,53.4,,,,,,,,54,2,Sinker,1,1,1,1,1,1,1,1,Standard,Standard,210,-0.008,-0.049,,,,,0.049,,0,0,0.614,0.614,34,27,34,27,1,2,1,1,4,1,1.84,1.35,1.35,38.0,,,,,
